Date,Open,High,Low,Close,Volume,OpenInt
2007-02-09,38.134,38.304,37.909,38.197,197886,0
2007-02-12,38.22,38.351,37.841,37.924,182783,0
2007-02-13,37.77,37.833,37.53,37.833,83539,0
2007-02-14,37.824,38.445,37.564,37.615,183252,0
2007-02-15,37.6,37.655,37.075,37.6,221023,0
2007-02-16,37.833,38.28,37.33,37.858,257085,0
2007-02-20,37.988,38.18,37.121,38.08,152648,0
2007-02-21,38.003,38.034,37.382,37.485,161181,0
2007-02-22,37.462,37.485,37.027,37.135,260313,0
2007-02-23,37.135,37.407,36.967,37.267,191811,0
2007-02-26,37.454,37.942,37.175,37.423,163635,0
2007-02-27,37.189,37.506,36.253,36.347,181339,0
2007-02-28,36.402,36.834,35.929,36.23,215593,0
2007-03-01,35.898,36.719,34.759,36.486,187031,0
2007-03-02,36.394,36.424,35.837,35.837,210812,0
2007-03-05,35.511,36.153,35.147,35.202,213786,0
2007-03-06,35.395,35.938,35.287,35.812,151224,0
2007-03-07,35.761,35.82,35.504,35.52,110897,0
2007-03-08,35.711,35.884,35.52,35.703,132615,0
2007-03-09,35.898,35.923,35.587,35.767,136622,0
2007-03-12,35.775,36.077,35.595,36.077,91767,0
2007-03-13,35.898,35.983,35.18,35.28,153295,0
2007-03-14,35.194,35.627,34.94,35.504,133000,0
2007-03-15,35.528,35.828,35.466,35.612,163764,0
2007-03-16,35.551,35.644,35.264,35.358,295732,0
2007-03-19,35.551,35.69,35.208,35.273,293403,0
2007-03-20,35.256,35.575,35.14,35.488,297670,0
2007-03-21,35.488,36.394,35.18,36.394,224122,0
2007-03-22,36.51,36.603,36.131,36.37,143087,0
2007-03-23,36.37,36.634,36.194,36.439,86603,0
2007-03-26,36.479,36.734,36.217,36.734,132226,0
2007-03-27,36.695,36.695,36.464,36.517,120591,0
2007-03-28,36.385,36.711,36.354,36.479,332049,0
2007-03-29,36.672,36.672,36.03,36.402,122146,0
2007-03-30,36.418,36.587,35.784,36.069,203315,0
2007-04-02,36.069,36.253,35.876,36.069,267810,0
2007-04-03,36.153,36.643,36.007,36.564,232784,0
2007-04-04,36.643,36.743,36.526,36.596,263288,0
2007-04-05,36.549,37.012,36.448,36.882,127056,0
2007-04-09,36.91,37.423,36.91,37.33,158852,0
2007-04-10,37.391,37.779,37.238,37.539,141271,0
2007-04-11,37.523,37.555,36.976,37.043,191426,0
2007-04-12,37.005,37.198,36.834,37.189,137137,0
2007-04-13,37.175,37.399,37.035,37.36,312148,0
2007-04-16,37.523,37.833,37.523,37.833,83625,0
2007-04-17,37.808,38.296,37.615,38.188,179146,0
2007-04-18,38.041,38.42,37.864,38.22,180182,0
2007-04-19,38.065,38.53,37.871,38.344,215464,0
2007-04-20,38.698,38.698,38.289,38.567,142694,0
2007-04-23,38.567,38.902,38.567,38.767,128993,0
2007-04-24,38.767,38.876,38.42,38.823,120591,0
2007-04-25,38.148,39.148,38.148,38.976,96036,0
2007-04-26,38.976,39.132,38.639,38.839,199308,0
2007-04-27,38.698,38.902,38.437,38.522,128607,0
2007-04-30,38.545,38.667,37.382,37.454,226449,0
2007-05-01,37.573,37.965,37.252,37.916,158983,0
2007-05-02,37.973,38.335,37.88,38.22,137782,0
2007-05-03,38.22,38.581,38.141,38.312,125763,0
2007-05-04,39.264,39.69,38.08,38.474,276472,0
2007-05-07,38.545,39.04,38.148,38.675,253981,0
2007-05-08,38.714,38.96,38.329,38.389,256955,0
2007-05-09,38.382,38.675,38.148,38.351,228650,0
2007-05-10,38.173,38.173,37.447,37.68,242867,0
2007-05-11,37.724,38.128,37.564,38.128,157819,0
2007-05-14,38.488,38.488,38.258,38.36,263288,0
2007-05-15,38.36,38.953,37.795,38.017,338641,0
2007-05-16,38.18,38.605,38.003,38.141,190651,0
2007-05-17,38.112,38.321,37.615,37.951,164411,0
2007-05-18,37.973,38.321,37.694,38.065,204732,0
2007-05-21,38.173,38.667,38.148,38.437,250364,0
2007-05-22,38.514,38.605,38.22,38.445,167385,0
2007-05-23,38.445,38.554,37.53,37.707,258376,0
2007-05-24,37.707,38.034,36.664,36.942,658416,0
2007-05-25,37.135,37.29,36.556,37.043,289012,0
2007-05-29,37.252,37.523,36.882,37.052,187802,0
2007-05-30,36.734,37.321,36.564,37.238,175653,0
2007-05-31,37.382,37.382,36.765,37.135,169708,0
2007-06-01,37.321,37.375,36.556,36.757,427956,0
2007-06-04,36.556,36.896,36.253,36.859,304651,0
2007-06-05,36.859,36.859,36.253,36.51,198148,0
2007-06-06,36.217,36.302,35.889,36.131,193364,0
2007-06-07,36.016,36.092,35.674,35.767,512229,0
2007-06-08,35.812,36.326,35.635,36.023,295989,0
2007-06-11,35.983,36.424,35.82,36.224,237441,0
2007-06-12,36.153,36.424,35.859,35.983,306846,0
2007-06-13,36.061,36.564,36.007,36.456,227355,0
2007-06-14,36.549,36.757,36.146,36.286,146054,0
2007-06-15,37.13,37.181,36.734,36.827,240410,0
2007-06-18,36.967,37.02,36.238,36.494,279445,0
2007-06-19,36.362,36.609,36.177,36.51,177465,0
2007-06-20,36.596,36.596,35.753,35.798,168676,0
2007-06-21,35.703,36.486,35.403,36.138,381945,0
2007-06-22,35.967,36.494,35.14,35.744,991113,0
2007-06-25,35.744,37.027,35.117,36.362,723946,0
2007-06-26,36.517,36.788,36.016,36.471,294312,0
2007-06-27,36.354,36.734,36.099,36.734,243256,0
2007-06-28,36.78,36.976,36.418,36.418,249328,0
2007-06-29,36.618,36.743,36.169,36.402,339548,0
2007-07-02,36.517,36.788,36.471,36.757,206936,0
2007-07-03,36.78,37.02,36.68,36.867,82074,0
2007-07-05,36.867,37.097,36.016,36.556,241962,0
2007-07-06,36.526,36.743,36.108,36.587,200083,0
2007-07-09,36.702,37.206,36.627,37.097,256441,0
2007-07-10,37.035,37.198,36.827,36.889,365269,0
2007-07-11,36.903,37.097,36.827,37.052,202024,0
2007-07-12,37.267,37.988,37.267,37.965,289522,0
2007-07-13,37.909,38.429,37.909,38.329,222057,0
2007-07-16,38.258,38.329,37.647,37.841,266259,0
2007-07-17,37.995,38.243,37.8,37.824,200860,0
2007-07-18,37.578,38.073,37.439,37.965,227485,0
2007-07-19,38.22,38.682,38.057,38.596,281643,0
2007-07-20,38.514,38.667,38.272,38.46,403139,0
2007-07-23,38.505,38.723,38.088,38.121,337996,0
2007-07-24,37.447,38.034,36.851,36.889,323133,0
2007-07-25,37.252,37.707,36.418,37.161,305555,0
2007-07-26,36.75,37.189,35.898,36.278,371862,0
2007-07-27,36.21,37.13,31.807,34.259,1403041,0
2007-07-30,34.305,34.685,33.338,34.382,508222,0
2007-07-31,34.677,34.677,33.755,33.917,449413,0
2007-08-01,34.121,34.707,33.654,34.151,819467,0
2007-08-02,34.413,34.437,33.948,34.281,327914,0
2007-08-03,34.281,34.281,32.804,32.915,395516,0
2007-08-06,33.007,33.363,32.464,33.363,603609,0
2007-08-07,33.4,34.359,33.12,33.889,429639,0
2007-08-08,34.195,36.047,33.376,34.32,731574,0
2007-08-09,34.229,35.086,32.225,32.447,855786,0
2007-08-10,32.038,33.588,30.652,32.915,1242513,0
2007-08-13,33.485,33.708,31.752,31.983,366562,0
2007-08-14,32.194,32.302,31.288,31.388,544026,0
2007-08-15,31.155,32.31,31.155,31.28,325329,0
2007-08-16,31.226,31.783,29.724,31.24,496977,0
2007-08-17,31.24,32.487,31.187,32.225,445021,0
2007-08-20,32.425,32.899,32.123,32.65,247390,0
2007-08-21,32.31,32.926,32.131,32.393,226449,0
2007-08-22,32.65,33.1,32.416,32.766,254110,0
2007-08-23,32.687,33.066,32.487,32.609,344720,0
2007-08-24,32.517,32.881,32.472,32.679,295472,0
2007-08-27,32.679,32.687,32.194,32.386,248299,0
2007-08-28,32.286,32.502,32.008,32.246,325717,0
2007-08-29,32.494,32.858,32.209,32.827,181212,0
2007-08-30,32.494,33.042,32.494,32.726,154717,0
2007-08-31,33.073,33.091,32.225,32.579,176947,0
2007-09-04,32.541,33.531,32.525,33.211,210037,0
2007-09-05,32.866,33.059,32.269,32.594,280478,0
2007-09-06,32.834,33.198,32.673,33.198,151352,0
2007-09-07,32.766,33.028,32.372,32.804,224899,0
2007-09-10,32.941,33.129,32.586,33.007,222832,0
2007-09-11,33.191,33.376,32.958,33.283,210555,0
2007-09-12,33.261,33.384,32.973,33.066,142951,0
2007-09-13,33.255,33.289,32.866,32.999,162471,0
2007-09-14,32.673,33.654,32.416,33.507,220508,0
2007-09-17,33.405,33.405,32.348,32.517,419942,0
2007-09-18,32.734,33.856,32.573,33.823,233561,0
2007-09-19,34.178,35.086,33.966,34.839,289785,0
2007-09-20,34.737,34.969,34.121,34.289,172814,0
2007-09-21,34.613,34.629,34.081,34.305,517786,0
2007-09-24,34.305,34.808,34.05,34.121,185092,0
2007-09-25,34.159,34.328,33.974,34.05,266646,0
2007-09-26,34.336,34.964,34.336,34.869,177983,0
2007-09-27,35.064,35.109,34.561,34.668,225674,0
2007-09-28,34.786,35.488,34.629,34.629,247390,0
2007-10-01,34.753,35.534,34.513,35.388,256955,0
2007-10-02,35.388,35.587,34.869,35.165,134682,0
2007-10-03,34.955,35.124,34.707,34.846,153549,0
2007-10-04,34.969,34.969,34.178,34.373,323004,0
2007-10-05,34.793,35.587,34.622,35.28,515983,0
2007-10-08,35.319,35.388,34.832,35.009,175780,0
2007-10-09,34.978,35.784,34.978,35.703,320417,0
2007-10-10,35.567,35.898,35.117,35.187,126281,0
2007-10-11,35.225,35.719,34.839,35,154590,0
2007-10-12,34.991,35.635,34.991,35.442,120209,0
2007-10-15,35.603,35.703,34.32,34.365,353895,0
2007-10-16,34.336,34.613,34.065,34.203,227100,0
2007-10-17,34.583,34.629,33.654,33.823,239896,0
2007-10-18,33.755,34.095,33.455,33.47,275178,0
2007-10-19,33.376,33.654,33.138,33.138,284743,0
2007-10-22,32.78,33.902,32.78,33.848,172294,0
2007-10-23,34.235,34.561,33.874,34.267,223091,0
2007-10-24,34.135,34.583,33.795,34.444,240669,0
2007-10-25,34.645,35.481,34.475,35.436,259669,0
2007-10-26,35.388,35.961,34.909,35.202,238343,0
2007-10-29,35.225,35.542,32.842,34.057,705594,0
2007-10-30,33.795,34.159,33.615,33.882,233431,0
2007-10-31,33.889,33.932,32.999,33.802,336056,0
2007-11-01,33.238,33.553,32.494,32.517,262639,0
2007-11-02,32.849,32.921,32.286,32.687,176559,0
2007-11-05,32.65,33.028,32.131,32.734,272791,0
2007-11-06,32.811,32.819,32.316,32.602,161954,0
2007-11-07,32.487,32.487,31.776,31.836,297175,0
2007-11-08,32.186,32.186,30.946,31.937,381040,0
2007-11-09,31.652,32.008,31.419,31.776,230976,0
2007-11-12,31.675,32.38,31.675,32.029,288044,0
2007-11-13,32.201,32.209,31.683,32.168,237441,0
2007-11-14,32.225,32.687,32.209,32.44,251656,0
2007-11-15,32.225,32.71,32.094,32.556,222314,0
2007-11-16,32.627,32.627,31.799,32.24,363332,0
2007-11-19,32,32.573,31.945,32.38,156654,0
2007-11-20,32.494,32.915,32.277,32.773,202668,0
2007-11-21,32.509,33.036,32.44,32.517,203704,0
2007-11-23,32.541,33.022,32.409,32.796,62429,0
2007-11-26,32.921,32.921,31.736,31.736,462209,0
2007-11-27,31.892,31.992,31.35,31.712,319256,0
2007-11-28,32.008,32.177,31.643,32.085,503061,0
2007-11-29,31.969,32.277,31.419,31.419,340327,0
2007-11-30,31.992,32.029,31.535,31.691,415881,0
2007-12-03,31.945,31.945,31.388,31.535,244289,0
2007-12-04,31.31,31.758,31.104,31.636,216359,0
2007-12-05,31.975,32.145,31.544,31.983,198080,0
2007-12-06,31.86,32.145,31.643,32.145,149806,0
2007-12-07,31.59,31.983,30.738,31.767,697477,0
2007-12-10,31.767,32.286,31.627,31.868,235112,0
2007-12-11,31.86,32.021,31.117,31.211,362941,0
2007-12-12,32.021,32.123,30.816,31.073,323680,0
2007-12-13,30.856,31.046,30.366,30.783,360872,0
2007-12-14,30.366,30.623,29.979,30.164,299995,0
2007-12-17,30.034,30.235,29.53,29.904,287718,0
2007-12-18,30.103,30.862,29.995,30.668,281383,0
2007-12-19,30.668,31.087,30.452,30.87,262151,0
2007-12-20,30.87,31.064,30.568,31.032,250095,0
2007-12-21,31.526,31.752,31.14,31.652,414905,0
2007-12-24,31.611,31.875,31.482,31.875,68761,0
2007-12-26,31.719,31.719,31.104,31.319,137137,0
2007-12-27,31.14,31.319,30.761,30.761,169324,0
2007-12-28,30.939,31.358,30.768,31.046,180889,0
2007-12-31,30.847,31.131,30.577,30.623,197823,0
2008-01-02,30.559,30.723,29.655,29.732,310973,0
2008-01-03,29.756,29.839,29.185,29.185,337220,0
2008-01-04,28.922,29.407,28.657,29.243,373540,0
2008-01-07,29.486,30.298,29.437,30.034,374767,0
2008-01-08,30.172,30.423,29.571,29.607,271562,0
2008-01-09,29.616,29.957,29.422,29.655,494137,0
2008-01-10,29.446,29.749,29.3,29.601,344331,0
2008-01-11,29.322,29.655,29.031,29.515,290560,0
2008-01-14,29.779,29.779,29.261,29.479,115295,0
2008-01-15,29.098,29.307,28.734,28.906,323243,0
2008-01-16,28.88,29.407,28.78,28.939,365658,0
2008-01-17,29.031,29.113,28.183,28.277,264867,0
2008-01-18,28.439,28.571,27.326,27.511,430932,0
2008-01-22,26.537,27.682,26.121,27.077,532817,0
2008-01-23,26.584,28.865,26.428,28.848,483362,0
2008-01-24,28.3,28.814,27.598,27.644,327836,0
2008-01-25,27.945,28.234,27.766,27.945,300385,0
2008-01-28,27.969,28.749,27.511,28.696,281383,0
2008-01-29,28.814,29.122,28.624,28.664,212492,0
2008-01-30,28.624,29.392,28.624,28.633,185139,0
2008-01-31,28.346,30.064,28.346,29.678,287718,0
2008-02-01,29.839,30.329,29.64,30.25,191940,0
2008-02-04,30.212,30.84,29.887,30.645,183948,0
2008-02-05,30.12,30.19,29.386,29.632,275852,0
2008-02-06,29.756,30.064,29.415,29.547,209120,0
2008-02-07,29.344,29.971,29.206,29.871,242348,0
2008-02-08,29.857,29.979,29.277,29.446,276600,0
2008-02-11,29.515,29.547,29.031,29.336,298833,0
2008-02-12,29.429,29.756,29.122,29.407,306719,0
2008-02-13,29.632,29.632,28.964,29.221,299257,0
2008-02-14,29.206,29.392,28.411,28.704,356225,0
2008-02-15,29.399,29.949,28.806,29.353,518174,0
2008-02-19,29.646,29.941,28.704,28.88,303979,0
2008-02-20,28.633,29.486,28.633,29.486,245194,0
2008-02-21,29.686,29.779,28.624,28.682,255179,0
2008-02-22,28.664,28.865,28.379,28.682,362107,0
2008-02-25,28.741,29.098,28.446,29.013,241093,0
2008-02-26,28.82,29.392,28.82,29.322,204222,0
2008-02-27,29.243,29.392,28.939,28.989,271497,0
2008-02-28,28.857,29.16,28.549,28.843,225803,0
2008-02-29,28.512,28.618,27.791,27.883,252430,0
2008-03-03,27.96,28.125,27.559,28.075,210425,0
2008-03-04,27.883,28.387,27.844,28.125,302583,0
2008-03-05,28.2,28.208,27.708,27.945,128477,0
2008-03-06,27.791,28.023,27.302,27.381,217397,0
2008-03-07,27.185,27.451,26.948,27.094,455582,0
2008-03-10,26.955,27.69,26.955,27.465,347173,0
2008-03-11,27.977,28.241,27.309,28.06,333477,0
2008-03-12,28.155,28.326,27.613,27.613,302839,0
2008-03-13,27.192,28.006,27.192,27.908,746698,0
2008-03-14,28.162,28.318,27.358,27.666,409410,0
2008-03-17,27.15,28.34,27.15,28.006,334633,0
2008-03-18,28.463,28.971,28.247,28.827,296379,0
2008-03-19,29.098,29.3,28.688,28.774,878404,0
2008-03-20,29.206,29.949,28.78,29.507,863982,0
2008-03-24,29.571,29.646,29.006,29.437,467508,0
2008-03-25,29.479,29.756,29.243,29.53,323715,0
2008-03-26,29.329,29.616,29.235,29.515,182376,0
2008-03-27,29.429,29.793,29.429,29.446,155491,0
2008-03-28,29.547,29.887,29.437,29.607,287756,0
2008-03-31,29.607,29.995,29.399,29.878,218937,0
2008-04-01,30.064,30.645,30.034,30.6,164297,0
2008-04-02,30.73,30.939,30.452,30.685,157557,0
2008-04-03,30.559,31.073,30.437,30.9,180549,0
2008-04-04,30.87,31.14,30.545,30.831,168933,0
2008-04-07,31.104,31.31,30.636,30.84,390343,0
2008-04-08,30.559,31.59,30.537,31.335,279057,0
2008-04-09,31.443,31.526,30.685,30.816,195881,0
2008-04-10,30.87,31.611,30.87,31.302,655184,0
2008-04-11,30.994,31.459,30.908,30.963,191038,0
2008-04-14,30.892,31.288,30.63,31.104,123708,0
2008-04-15,31.195,31.807,31.187,31.758,208193,0
2008-04-16,32.109,32.556,31.868,32.509,240554,0
2008-04-17,32.433,32.433,31.914,32.076,237573,0
2008-04-18,32.456,32.635,32.194,32.556,243181,0
2008-04-21,32.363,32.556,31.767,32.101,213937,0
2008-04-22,32.008,32.209,31.836,32.145,147682,0
2008-04-23,32.316,32.687,32.225,32.487,180759,0
2008-04-24,32.533,32.907,32.116,32.695,252621,0
2008-04-25,32.881,33.269,32.742,33.028,145945,0
2008-04-28,33.152,33.152,32.609,32.643,202675,0
2008-04-29,32.573,32.703,32.232,32.246,163466,0
2008-04-30,32.433,32.858,32.038,32.316,186280,0
2008-05-01,32.456,33.028,32.216,32.907,155772,0
2008-05-02,33.112,33.229,31.836,32.123,297273,0
2008-05-05,32.168,32.24,31.582,31.843,190562,0
2008-05-06,31.597,31.745,31.038,31.675,159454,0
2008-05-07,31.767,31.9,31.24,31.31,192958,0
2008-05-08,31.526,32.201,31.512,32.137,320887,0
2008-05-09,31.975,32.679,31.719,32.564,241973,0
2008-05-12,32.726,32.933,32.517,32.834,232751,0
2008-05-13,32.804,33.066,32.38,32.926,291374,0
2008-05-14,32.915,33.43,32.915,33.042,132425,0
2008-05-15,32.933,33.376,32.811,33.322,297350,0
2008-05-16,33.485,33.57,33.106,33.313,177429,0
2008-05-19,33.369,33.485,33.073,33.413,405299,0
2008-05-20,33.33,33.645,33.289,33.553,261401,0
2008-05-21,33.654,33.889,33.515,33.654,166773,0
2008-05-22,33.802,34.178,33.531,34.002,157770,0
2008-05-23,33.772,34.073,33.539,33.708,166805,0
2008-05-27,33.809,34.187,33.772,34.187,168768,0
2008-05-28,34.365,34.591,34.042,34.545,242944,0
2008-05-29,34.373,35.194,34.373,34.869,231834,0
2008-05-30,34.969,34.969,34.281,34.365,238088,0
